doid_code	doid_name	resource	resource_id
DOID:12705	Friedreich ataxia	OMIM	601992
DOID:12705	Friedreich ataxia	SNOMEDCT_2010_1_31	10394003
DOID:12705	Friedreich ataxia	SNOMEDCT_2010_1_31	155011003
DOID:12705	Friedreich ataxia	UMLS_CUI	C0016719
DOID:12801	mucopolysaccharidosis III	MSH	D009084
DOID:12801	mucopolysaccharidosis III	NCI	C61262
DOID:12801	mucopolysaccharidosis III	OMIM	252900
DOID:12801	mucopolysaccharidosis III	OMIM	252920
DOID:12801	mucopolysaccharidosis III	OMIM	252930
DOID:12801	mucopolysaccharidosis III	OMIM	252940
DOID:12801	mucopolysaccharidosis III	SNOMEDCT_2010_1_31	190936000
DOID:12801	mucopolysaccharidosis III	SNOMEDCT_2010_1_31	254070003
DOID:12801	mucopolysaccharidosis III	SNOMEDCT_2010_1_31	254071004
DOID:12801	mucopolysaccharidosis III	SNOMEDCT_2010_1_31	41572006
DOID:12801	mucopolysaccharidosis III	SNOMEDCT_2010_1_31	59990008
DOID:12801	mucopolysaccharidosis III	SNOMEDCT_2010_1_31	88393000
DOID:12801	mucopolysaccharidosis III	UMLS_CUI	C0026706
DOID:12801	mucopolysaccharidosis III	UMLS_CUI	C0086647
DOID:12801	mucopolysaccharidosis III	UMLS_CUI	C0086648
DOID:5292	mediastinum leiomyosarcoma	NCI	C6619
DOID:5292	mediastinum leiomyosarcoma	UMLS_CUI	C1334660
DOID:3904	bronchus carcinoma	CSP	2017-6052
DOID:3904	bronchus carcinoma	MSH	D002283
DOID:3904	bronchus carcinoma	NCI	C35875
DOID:3904	bronchus carcinoma	SNOMEDCT_2010_1_31	154485001
DOID:3904	bronchus carcinoma	SNOMEDCT_2010_1_31	254622008
DOID:3904	bronchus carcinoma	SNOMEDCT_2010_1_31	269561006
DOID:3904	bronchus carcinoma	SNOMEDCT_2010_1_31	363493006
DOID:3904	bronchus carcinoma	UMLS_CUI	C0007121
DOID:13364	chronobiology disease	MSH	D021081
DOID:13364	chronobiology disease	UMLS_CUI	C0236811
DOID:2556	relapsing polychondritis	MSH	D011081
DOID:2556	relapsing polychondritis	SNOMEDCT_2010_1_31	111256009
DOID:2556	relapsing polychondritis	SNOMEDCT_2010_1_31	72275000
DOID:2556	relapsing polychondritis	SNOMEDCT_2010_1_31	85780006
DOID:2556	relapsing polychondritis	UMLS_CUI	C0032453
DOID:12707	myoclonic cerebellar dyssynergia	MSH	D002527
DOID:12707	myoclonic cerebellar dyssynergia	OMIM	213400
DOID:12707	myoclonic cerebellar dyssynergia	SNOMEDCT_2010_1_31	192871008
DOID:12707	myoclonic cerebellar dyssynergia	SNOMEDCT_2010_1_31	41009006
DOID:12707	myoclonic cerebellar dyssynergia	SNOMEDCT_2010_1_31	73495003
DOID:12707	myoclonic cerebellar dyssynergia	UMLS_CUI	C0007761
DOID:3906	bronchial neoplasm	MSH	D001984
DOID:3906	bronchial neoplasm	SNOMEDCT_2010_1_31	126705004
DOID:3906	bronchial neoplasm	UMLS_CUI	C0006264
DOID:1614	male breast cancer	ICD9CM	175.9
DOID:1614	male breast cancer	SNOMEDCT_2010_1_31	126937006
DOID:1614	male breast cancer	UMLS_CUI	C0153559
DOID:1614	male breast cancer	UMLS_CUI	C0242788
DOID:8826	colon carcinoma in situ	ICD9CM	230.3
DOID:8826	colon carcinoma in situ	NCI	C3638
DOID:8826	colon carcinoma in situ	SNOMEDCT_2010_1_31	189230008
DOID:8826	colon carcinoma in situ	SNOMEDCT_2010_1_31	92568009
DOID:8826	colon carcinoma in situ	UMLS_CUI	C0154061
DOID:4788	intracranial primitive neuroectodermal tumor	NCI	C5817
DOID:4788	intracranial primitive neuroectodermal tumor	UMLS_CUI	C1334246
DOID:2550	tactile epilepsy	NCI	C4687
DOID:2550	tactile epilepsy	SNOMEDCT_2010_1_31	230449001
DOID:2550	tactile epilepsy	UMLS_CUI	C0393724
DOID:9053	bladder carcinoma in situ	ICD9CM	233.7
DOID:9053	bladder carcinoma in situ	NCI	C3644
DOID:9053	bladder carcinoma in situ	SNOMEDCT_2010_1_31	269650008
DOID:9053	bladder carcinoma in situ	SNOMEDCT_2010_1_31	92546004
DOID:9053	bladder carcinoma in situ	UMLS_CUI	C0154091
DOID:9352	type 2 diabetes mellitus	EFO	0001360
DOID:9352	type 2 diabetes mellitus	KEGG	04930
DOID:9352	type 2 diabetes mellitus	MSH	D003924
DOID:9352	type 2 diabetes mellitus	NCI	C26747
DOID:9352	type 2 diabetes mellitus	OMIM	125853
DOID:9352	type 2 diabetes mellitus	OMIM	601283
DOID:9352	type 2 diabetes mellitus	OMIM	601407
DOID:9352	type 2 diabetes mellitus	OMIM	603694
DOID:9352	type 2 diabetes mellitus	OMIM	608036
DOID:9352	type 2 diabetes mellitus	SNOMEDCT_2010_1_31	154672006
DOID:9352	type 2 diabetes mellitus	SNOMEDCT_2010_1_31	190323008
DOID:9352	type 2 diabetes mellitus	SNOMEDCT_2010_1_31	190384004
DOID:9352	type 2 diabetes mellitus	SNOMEDCT_2010_1_31	267468009
DOID:9352	type 2 diabetes mellitus	SNOMEDCT_2010_1_31	44054006
DOID:9352	type 2 diabetes mellitus	UMLS_CUI	C0011860
DOID:1837	diabetic ketoacidosis	ICD9CM	250.1
DOID:1837	diabetic ketoacidosis	MSH	D016883
DOID:1837	diabetic ketoacidosis	NCI	C50530
DOID:1837	diabetic ketoacidosis	OMIM	612227
DOID:1837	diabetic ketoacidosis	SNOMEDCT_2010_1_31	154671004
DOID:1837	diabetic ketoacidosis	SNOMEDCT_2010_1_31	190328004
DOID:1837	diabetic ketoacidosis	SNOMEDCT_2010_1_31	24927004
DOID:1837	diabetic ketoacidosis	SNOMEDCT_2010_1_31	267467004
DOID:1837	diabetic ketoacidosis	SNOMEDCT_2010_1_31	420422005
DOID:1837	diabetic ketoacidosis	UMLS_CUI	C0011880
DOID:0060315	oral hairy leukoplakia	ICD10CM	K13.3
DOID:0060315	oral hairy leukoplakia	ICD9CM	528.6
DOID:0060315	oral hairy leukoplakia	MSH	D017733
DOID:3319	lymphangioleiomyomatosis	MSH	D018192
DOID:3319	lymphangioleiomyomatosis	NCI	C38153
DOID:3319	lymphangioleiomyomatosis	SNOMEDCT_2010_1_31	277844007
DOID:3319	lymphangioleiomyomatosis	UMLS_CUI	C0349649
DOID:11162	respiratory failure	ICD10CM	J96
DOID:11162	respiratory failure	ICD9CM	518.81
DOID:11162	respiratory failure	MSH	D012131
DOID:11162	respiratory failure	NCI	C27043
DOID:11162	respiratory failure	SNOMEDCT_2010_1_31	65710008
DOID:11162	respiratory failure	UMLS_CUI	C0264490
DOID:12716	newborn respiratory distress syndrome	MSH	D006819
DOID:12716	newborn respiratory distress syndrome	OMIM	267450
DOID:12716	newborn respiratory distress syndrome	SNOMEDCT_2010_1_31	206281003
DOID:12716	newborn respiratory distress syndrome	SNOMEDCT_2010_1_31	26168007
DOID:12716	newborn respiratory distress syndrome	SNOMEDCT_2010_1_31	46775006
DOID:12716	newborn respiratory distress syndrome	UMLS_CUI	C0020192
DOID:9305	splenic tuberculosis	ICD9CM	017.7
DOID:9305	splenic tuberculosis	MSH	D014400
DOID:9305	splenic tuberculosis	SNOMEDCT_2010_1_31	28399005
DOID:9305	splenic tuberculosis	UMLS_CUI	C0041331
DOID:1936	atherosclerosis	EFO	0003914
DOID:1936	atherosclerosis	ICD9CM	440
DOID:1936	atherosclerosis	MSH	D050197
DOID:1936	atherosclerosis	NCI	C35768
DOID:1936	atherosclerosis	SNOMEDCT_2010_1_31	155382007
DOID:1936	atherosclerosis	SNOMEDCT_2010_1_31	155414001
DOID:1936	atherosclerosis	SNOMEDCT_2010_1_31	194848007
DOID:1936	atherosclerosis	SNOMEDCT_2010_1_31	195251000
DOID:1936	atherosclerosis	SNOMEDCT_2010_1_31	266318005
DOID:1936	atherosclerosis	SNOMEDCT_2010_1_31	38716007
DOID:1936	atherosclerosis	UMLS_CUI	C0004153
DOID:10230	aortic atherosclerosis	ICD9CM	440.0
DOID:10230	aortic atherosclerosis	SNOMEDCT_2010_1_31	155415000
DOID:10230	aortic atherosclerosis	SNOMEDCT_2010_1_31	195252007
DOID:10230	aortic atherosclerosis	SNOMEDCT_2010_1_31	81817003
DOID:10230	aortic atherosclerosis	UMLS_CUI	C0155733
DOID:11853	monocular exotropia	ICD9CM	378.11
DOID:11853	monocular exotropia	MSH	D005099
DOID:11853	monocular exotropia	SNOMEDCT_2010_1_31	194087008
DOID:11853	monocular exotropia	SNOMEDCT_2010_1_31	5725006
DOID:11853	monocular exotropia	UMLS_CUI	C0152206
DOID:2560	morphine dependence	MSH	D009021
DOID:2560	morphine dependence	SNOMEDCT_2010_1_31	191817000
DOID:2560	morphine dependence	SNOMEDCT_2010_1_31	231479000
DOID:2560	morphine dependence	SNOMEDCT_2010_1_31	286934009
DOID:2560	morphine dependence	UMLS_CUI	C0026552
DOID:2565	macular corneal dystrophy	ICD9CM	371.55
DOID:2565	macular corneal dystrophy	MSH	D003317
DOID:2565	macular corneal dystrophy	NCI	C34793
DOID:2565	macular corneal dystrophy	OMIM	217800
DOID:2565	macular corneal dystrophy	SNOMEDCT_2010_1_31	60258001
DOID:2565	macular corneal dystrophy	UMLS_CUI	C0024439
DOID:3917	pancreatic serous cystadenoma	NCI	C5712
DOID:3917	pancreatic serous cystadenoma	UMLS_CUI	C1335316
DOID:3318	epithelioid type angiomyolipoma	NCI	C38151
DOID:3318	epithelioid type angiomyolipoma	UMLS_CUI	C1333426
DOID:3317	hepatic angiomyolipoma	NCI	C27485
DOID:3317	hepatic angiomyolipoma	UMLS_CUI	C1333962
DOID:0060312	angular cheilitis	ICD10CM	K13.0
DOID:0060312	angular cheilitis	MSH	D002613
DOID:5781	atrophic flaccid tympanic membrane	ICD9CM	384.81
DOID:5781	atrophic flaccid tympanic membrane	SNOMEDCT_2010_1_31	194322005
DOID:5781	atrophic flaccid tympanic membrane	SNOMEDCT_2010_1_31	38645004
DOID:5781	atrophic flaccid tympanic membrane	UMLS_CUI	C0155470
DOID:12720	cerebral atherosclerosis	ICD9CM	437.0
DOID:12720	cerebral atherosclerosis	MSH	D002537
DOID:12720	cerebral atherosclerosis	NCI	C34459
DOID:12720	cerebral atherosclerosis	SNOMEDCT_2010_1_31	195220007
DOID:12720	cerebral atherosclerosis	SNOMEDCT_2010_1_31	266258005
DOID:12720	cerebral atherosclerosis	SNOMEDCT_2010_1_31	55382008
DOID:12720	cerebral atherosclerosis	UMLS_CUI	C0007775
DOID:888	fasciolopsiasis	ICD9CM	121.4
DOID:888	fasciolopsiasis	MSH	D014201
DOID:888	fasciolopsiasis	SNOMEDCT_2010_1_31	54266002
DOID:888	fasciolopsiasis	UMLS_CUI	C0015656
DOID:9063	Ritter's disease	ICD9CM	695.81
DOID:9063	Ritter's disease	MSH	D013206
DOID:9063	Ritter's disease	NCI	C85077
DOID:9063	Ritter's disease	SNOMEDCT_2010_1_31	200946001
DOID:9063	Ritter's disease	SNOMEDCT_2010_1_31	367537006
DOID:9063	Ritter's disease	SNOMEDCT_2010_1_31	87758007
DOID:9063	Ritter's disease	UMLS_CUI	C0038165
DOID:1307	dementia	ICD9CM	290.8
DOID:1307	dementia	MSH	D003704
DOID:1307	dementia	UMLS_CUI	C0154319
DOID:8725	vascular dementia	MSH	D015161
DOID:8725	vascular dementia	NCI	C34522
DOID:8725	vascular dementia	SNOMEDCT_2010_1_31	154850006
DOID:8725	vascular dementia	SNOMEDCT_2010_1_31	191462009
DOID:8725	vascular dementia	SNOMEDCT_2010_1_31	192165000
DOID:8725	vascular dementia	SNOMEDCT_2010_1_31	192167008
DOID:8725	vascular dementia	SNOMEDCT_2010_1_31	192171006
DOID:8725	vascular dementia	SNOMEDCT_2010_1_31	268613002
DOID:8725	vascular dementia	SNOMEDCT_2010_1_31	429998004
DOID:8725	vascular dementia	SNOMEDCT_2010_1_31	56267009
DOID:8725	vascular dementia	UMLS_CUI	C0011263
DOID:8725	vascular dementia	UMLS_CUI	C0011269
DOID:6376	hypersplenism	ICD9CM	289.4
DOID:6376	hypersplenism	MSH	D006971
DOID:6376	hypersplenism	NCI	C34714
DOID:6376	hypersplenism	SNOMEDCT_2010_1_31	154839008
DOID:6376	hypersplenism	SNOMEDCT_2010_1_31	267570002
DOID:6376	hypersplenism	SNOMEDCT_2010_1_31	58381000
DOID:6376	hypersplenism	UMLS_CUI	C0020532
DOID:13461	urethral intrinsic sphincter deficiency	ICD9CM	599.82
DOID:13461	urethral intrinsic sphincter deficiency	UMLS_CUI	C0375381
DOID:9300	neurofibroma of the heart	NCI	C5359
DOID:9300	neurofibroma of the heart	UMLS_CUI	C1096349
DOID:2859	hemoglobin C disease	MSH	D006445
DOID:2859	hemoglobin C disease	NCI	C34675
DOID:2859	hemoglobin C disease	SNOMEDCT_2010_1_31	51053007
DOID:2859	hemoglobin C disease	UMLS_CUI	C0019021
DOID:12134	factor VIII deficiency	ICD9CM	286.0
DOID:12134	factor VIII deficiency	MSH	D006467
DOID:12134	factor VIII deficiency	NCI	C27146
DOID:12134	factor VIII deficiency	OMIM	134500
DOID:12134	factor VIII deficiency	SNOMEDCT_2010_1_31	234440005
DOID:12134	factor VIII deficiency	SNOMEDCT_2010_1_31	28293008
DOID:12134	factor VIII deficiency	UMLS_CUI	C0019069
DOID:1647	female breast upper-inner quadrant cancer	ICD9CM	174.2
DOID:1647	female breast upper-inner quadrant cancer	SNOMEDCT_2010_1_31	188152004
DOID:1647	female breast upper-inner quadrant cancer	UMLS_CUI	C0153550
DOID:13760	Pthirus pubis infestation	ICD9CM	132.2
DOID:13760	Pthirus pubis infestation	NCI	C35777
DOID:13760	Pthirus pubis infestation	SNOMEDCT_2010_1_31	154420009
DOID:13760	Pthirus pubis infestation	SNOMEDCT_2010_1_31	187210003
DOID:13760	Pthirus pubis infestation	SNOMEDCT_2010_1_31	243683001
DOID:13760	Pthirus pubis infestation	SNOMEDCT_2010_1_31	271545007
DOID:13760	Pthirus pubis infestation	SNOMEDCT_2010_1_31	71011005
DOID:13760	Pthirus pubis infestation	UMLS_CUI	C0030759
DOID:12986	leukostasis	MSH	D018921
DOID:12986	leukostasis	NCI	C4062
DOID:12986	leukostasis	SNOMEDCT_2010_1_31	30419000
DOID:12986	leukostasis	UMLS_CUI	C0282548
DOID:849	rheumatoid lung disease	ICD9CM	714.81
DOID:849	rheumatoid lung disease	SNOMEDCT_2010_1_31	111280008
DOID:849	rheumatoid lung disease	SNOMEDCT_2010_1_31	155621007
DOID:849	rheumatoid lung disease	SNOMEDCT_2010_1_31	196132006
DOID:849	rheumatoid lung disease	SNOMEDCT_2010_1_31	201794001
DOID:849	rheumatoid lung disease	SNOMEDCT_2010_1_31	201813004
DOID:849	rheumatoid lung disease	SNOMEDCT_2010_1_31	398726004
DOID:849	rheumatoid lung disease	UMLS_CUI	C0994344
DOID:13743	spinal cord lipoma	NCI	C4619
DOID:13743	spinal cord lipoma	SNOMEDCT_2010_1_31	189017000
DOID:13743	spinal cord lipoma	UMLS_CUI	C0347446
DOID:14087	epicondylitis	NCI	C34589
DOID:14087	epicondylitis	SNOMEDCT_2010_1_31	156659008
DOID:14087	epicondylitis	SNOMEDCT_2010_1_31	202855006
DOID:14087	epicondylitis	SNOMEDCT_2010_1_31	24133009
DOID:14087	epicondylitis	SNOMEDCT_2010_1_31	268088003
DOID:14087	epicondylitis	SNOMEDCT_2010_1_31	73583000
DOID:14087	epicondylitis	UMLS_CUI	C0014488
DOID:14087	epicondylitis	UMLS_CUI	C0039516
DOID:2929	Newcastle disease	MSH	D009521
DOID:2929	Newcastle disease	NCI	C34849
DOID:2929	Newcastle disease	SNOMEDCT_2010_1_31	155162002
DOID:2929	Newcastle disease	SNOMEDCT_2010_1_31	231859001
DOID:2929	Newcastle disease	SNOMEDCT_2010_1_31	258300000
DOID:2929	Newcastle disease	SNOMEDCT_2010_1_31	267734002
DOID:2929	Newcastle disease	SNOMEDCT_2010_1_31	89366008
DOID:2929	Newcastle disease	UMLS_CUI	C0027983
DOID:384	Wolff-Parkinson-White syndrome	ICD9CM	426.7
DOID:384	Wolff-Parkinson-White syndrome	MSH	D014927
DOID:384	Wolff-Parkinson-White syndrome	NCI	C35132
DOID:384	Wolff-Parkinson-White syndrome	OMIM	194200
DOID:384	Wolff-Parkinson-White syndrome	SNOMEDCT_2010_1_31	155360000
DOID:384	Wolff-Parkinson-White syndrome	SNOMEDCT_2010_1_31	17869006
DOID:384	Wolff-Parkinson-White syndrome	SNOMEDCT_2010_1_31	195057009
DOID:384	Wolff-Parkinson-White syndrome	SNOMEDCT_2010_1_31	195061003
DOID:384	Wolff-Parkinson-White syndrome	SNOMEDCT_2010_1_31	251115003
DOID:384	Wolff-Parkinson-White syndrome	SNOMEDCT_2010_1_31	266304003
DOID:384	Wolff-Parkinson-White syndrome	SNOMEDCT_2010_1_31	74390002
DOID:384	Wolff-Parkinson-White syndrome	UMLS_CUI	C0043202
DOID:384	Wolff-Parkinson-White syndrome	UMLS_CUI	C0392470
DOID:14075	geniculate ganglionitis	ICD9CM	351.1
DOID:14075	geniculate ganglionitis	MSH	D005155
DOID:14075	geniculate ganglionitis	SNOMEDCT_2010_1_31	155071009
DOID:14075	geniculate ganglionitis	SNOMEDCT_2010_1_31	267704007
DOID:14075	geniculate ganglionitis	SNOMEDCT_2010_1_31	72839009
DOID:14075	geniculate ganglionitis	UMLS_CUI	C0017407
DOID:2920	membranoproliferative glomerulonephritis	MSH	D015432
DOID:2920	membranoproliferative glomerulonephritis	NCI	C34644
DOID:2920	membranoproliferative glomerulonephritis	SNOMEDCT_2010_1_31	80321008
DOID:2920	membranoproliferative glomerulonephritis	UMLS_CUI	C0017662
DOID:4910	urethra adenocarcinoma	NCI	C6167
DOID:4910	urethra adenocarcinoma	UMLS_CUI	C1336885
DOID:0050125	dengue shock syndrome	OMIM	614371
DOID:4389	soft tissue peripheral neuroepithelioma	NCI	C27471
DOID:4389	soft tissue peripheral neuroepithelioma	UMLS_CUI	C1112437
DOID:8482	transient retinal arterial occlusion	ICD9CM	362.34
DOID:8482	transient retinal arterial occlusion	NCI	C35193
DOID:8482	transient retinal arterial occlusion	SNOMEDCT_2010_1_31	193377008
DOID:8482	transient retinal arterial occlusion	SNOMEDCT_2010_1_31	87224000
DOID:8482	transient retinal arterial occlusion	UMLS_CUI	C0154840
DOID:4939	ureter carcinoma	NCI	C8993
DOID:4939	ureter carcinoma	UMLS_CUI	C0600079
DOID:14491	regional ureteric cancer	NCI	C8716
DOID:14491	regional ureteric cancer	NCI	C9356
DOID:14491	regional ureteric cancer	UMLS_CUI	C0854921
DOID:5465	conjunctival intraepithelial neoplasm	NCI	C6120
DOID:5465	conjunctival intraepithelial neoplasm	SNOMEDCT_2010_1_31	418134006
DOID:5465	conjunctival intraepithelial neoplasm	UMLS_CUI	C1333148
DOID:5463	cochlear disease	MSH	D015834
DOID:5463	cochlear disease	UMLS_CUI	C0009197
DOID:14080	glucocorticoid-remediable aldosteronism	ICD9CM	255.11
DOID:14080	glucocorticoid-remediable aldosteronism	OMIM	103900
DOID:14080	glucocorticoid-remediable aldosteronism	UMLS_CUI	C1260386
DOID:4347	lymphocele	MSH	D008210
DOID:4347	lymphocele	NCI	C78442
DOID:4347	lymphocele	SNOMEDCT_2010_1_31	12167004
DOID:4347	lymphocele	SNOMEDCT_2010_1_31	234109007
DOID:4347	lymphocele	SNOMEDCT_2010_1_31	234110002
DOID:4347	lymphocele	UMLS_CUI	C0024248
DOID:5475	uterine corpus adenofibroma	NCI	C6337
DOID:5475	uterine corpus adenofibroma	UMLS_CUI	C1336901
DOID:2926	Klippel-Trenaunay syndrome	ICD10CM	Q87.2
DOID:2926	Klippel-Trenaunay syndrome	ICD9CM	759.89
DOID:2926	Klippel-Trenaunay syndrome	MSH	D007715
DOID:2926	Klippel-Trenaunay syndrome	NCI	C84801
DOID:2926	Klippel-Trenaunay syndrome	OMIM	149000
DOID:2926	Klippel-Trenaunay syndrome	SNOMEDCT_2010_1_31	59078009
DOID:2926	Klippel-Trenaunay syndrome	UMLS_CUI	C0022739
DOID:5474	ovarian serous adenofibroma	NCI	C40031
DOID:5474	ovarian serous adenofibroma	UMLS_CUI	C1518729
DOID:5477	clear cell adenofibroma	NCI	C8987
DOID:5477	clear cell adenofibroma	SNOMEDCT_2010_1_31	58161009
DOID:5477	clear cell adenofibroma	UMLS_CUI	C0334317
DOID:14096	infertility due to extratesticular cause	ICD9CM	606.8
DOID:14096	infertility due to extratesticular cause	SNOMEDCT_2010_1_31	198011008
DOID:14096	infertility due to extratesticular cause	SNOMEDCT_2010_1_31	198017007
DOID:14096	infertility due to extratesticular cause	SNOMEDCT_2010_1_31	84245004
DOID:14096	infertility due to extratesticular cause	UMLS_CUI	C0021360
DOID:7631	adult ependymoblastoma	NCI	C8290
DOID:7631	adult ependymoblastoma	UMLS_CUI	C0281330
DOID:8484	maple bark strippers' lung	ICD9CM	495.6
DOID:8484	maple bark strippers' lung	SNOMEDCT_2010_1_31	86638007
DOID:8484	maple bark strippers' lung	UMLS_CUI	C0155890
DOID:2935	Chediak-Higashi syndrome	MSH	D002609
DOID:2935	Chediak-Higashi syndrome	NCI	C2941
DOID:2935	Chediak-Higashi syndrome	OMIM	214500
DOID:2935	Chediak-Higashi syndrome	SNOMEDCT_2010_1_31	111396008
DOID:2935	Chediak-Higashi syndrome	SNOMEDCT_2010_1_31	123309000
DOID:2935	Chediak-Higashi syndrome	SNOMEDCT_2010_1_31	190696004
DOID:2935	Chediak-Higashi syndrome	SNOMEDCT_2010_1_31	191356000
DOID:2935	Chediak-Higashi syndrome	UMLS_CUI	C0007965
DOID:1824	status epilepticus	MSH	D013226
DOID:1824	status epilepticus	NCI	C85079
DOID:1824	status epilepticus	SNOMEDCT_2010_1_31	13973009
DOID:1824	status epilepticus	SNOMEDCT_2010_1_31	155039002
DOID:1824	status epilepticus	SNOMEDCT_2010_1_31	192998006
DOID:1824	status epilepticus	SNOMEDCT_2010_1_31	193019007
DOID:1824	status epilepticus	SNOMEDCT_2010_1_31	194499008
DOID:1824	status epilepticus	SNOMEDCT_2010_1_31	230456007
DOID:1824	status epilepticus	UMLS_CUI	C0038220
DOID:13002	subclavian steal syndrome	ICD9CM	435.2
DOID:13002	subclavian steal syndrome	MSH	D013349
DOID:13002	subclavian steal syndrome	NCI	C35044
DOID:13002	subclavian steal syndrome	SNOMEDCT_2010_1_31	15258001
DOID:13002	subclavian steal syndrome	SNOMEDCT_2010_1_31	300921000
DOID:13002	subclavian steal syndrome	UMLS_CUI	C0038531
DOID:4560	non specific chronic endometritis	NCI	C27625
DOID:4560	non specific chronic endometritis	UMLS_CUI	C1335061
DOID:5469	biliary tract intraductal papillary mucinous neoplasm	NCI	C37215
DOID:5469	biliary tract intraductal papillary mucinous neoplasm	UMLS_CUI	C1334253
DOID:11816	vitreous syneresis	ICD9CM	379.21
DOID:11816	vitreous syneresis	SNOMEDCT_2010_1_31	247090008
DOID:11816	vitreous syneresis	SNOMEDCT_2010_1_31	60189009
DOID:11816	vitreous syneresis	UMLS_CUI	C0155366
DOID:14095	boutonneuse fever	ICD9CM	082.1
DOID:14095	boutonneuse fever	MSH	D001907
DOID:14095	boutonneuse fever	SNOMEDCT_2010_1_31	186774005
DOID:14095	boutonneuse fever	SNOMEDCT_2010_1_31	186778008
DOID:14095	boutonneuse fever	SNOMEDCT_2010_1_31	186779000
DOID:14095	boutonneuse fever	SNOMEDCT_2010_1_31	186780002
DOID:14095	boutonneuse fever	SNOMEDCT_2010_1_31	414658000
DOID:14095	boutonneuse fever	SNOMEDCT_2010_1_31	59742009
DOID:14095	boutonneuse fever	UMLS_CUI	C0006060
DOID:5484	fibrous synovial sarcoma	NCI	C6533
DOID:5484	fibrous synovial sarcoma	UMLS_CUI	C1333616
DOID:4353	ciliary body disease	NCI	C35775
DOID:4353	ciliary body disease	SNOMEDCT_2010_1_31	155116005
DOID:4353	ciliary body disease	SNOMEDCT_2010_1_31	193481009
DOID:4353	ciliary body disease	SNOMEDCT_2010_1_31	267719008
DOID:4353	ciliary body disease	SNOMEDCT_2010_1_31	68575007
DOID:4353	ciliary body disease	UMLS_CUI	C0271100
DOID:8398	osteoarthritis	EFO	0002506
DOID:8398	osteoarthritis	ICD9CM	715.3
DOID:8398	osteoarthritis	OMIM	140600
DOID:8398	osteoarthritis	OMIM	165720
DOID:8398	osteoarthritis	OMIM	607850
DOID:8398	osteoarthritis	OMIM	610839
DOID:8398	osteoarthritis	OMIM	612400
DOID:8398	osteoarthritis	OMIM	612401
DOID:8398	osteoarthritis	UMLS_CUI	C0157946
DOID:8362	enteric pattern testicular yolk sac tumor	NCI	C39932
DOID:8362	enteric pattern testicular yolk sac tumor	UMLS_CUI	C1515304
DOID:10290	prostate lymphoma	NCI	C5533
DOID:10290	prostate lymphoma	UMLS_CUI	C1335512
DOID:13777	epidermodysplasia verruciformis	MSH	D004819
DOID:13777	epidermodysplasia verruciformis	OMIM	226400
DOID:13777	epidermodysplasia verruciformis	SNOMEDCT_2010_1_31	19138001
DOID:13777	epidermodysplasia verruciformis	UMLS_CUI	C0014522
DOID:5479	papillary adenofibroma	NCI	C8986
DOID:5479	papillary adenofibroma	SNOMEDCT_2010_1_31	2962009
DOID:5479	papillary adenofibroma	UMLS_CUI	C1377850
DOID:13768	opisthorchiasis	ICD9CM	121.0
DOID:13768	opisthorchiasis	MSH	D009889
DOID:13768	opisthorchiasis	SNOMEDCT_2010_1_31	1059007
DOID:13768	opisthorchiasis	SNOMEDCT_2010_1_31	187124006
DOID:13768	opisthorchiasis	UMLS_CUI	C0029106
DOID:14181	calcific tendinitis	ICD9CM	726.11
DOID:14181	calcific tendinitis	SNOMEDCT_2010_1_31	239957000
DOID:14181	calcific tendinitis	SNOMEDCT_2010_1_31	27741009
DOID:14181	calcific tendinitis	UMLS_CUI	C0158303
DOID:13767	clonorchiasis	ICD9CM	121.1
DOID:13767	clonorchiasis	MSH	D003003
DOID:13767	clonorchiasis	SNOMEDCT_2010_1_31	11938002
DOID:13767	clonorchiasis	UMLS_CUI	C0009021
DOID:9938	dacryocystitis	ICD9CM	375.30
DOID:9938	dacryocystitis	MSH	D003607
DOID:9938	dacryocystitis	NCI	C34521
DOID:9938	dacryocystitis	SNOMEDCT_2010_1_31	155183008
DOID:9938	dacryocystitis	SNOMEDCT_2010_1_31	193987003
DOID:9938	dacryocystitis	SNOMEDCT_2010_1_31	193989000
DOID:9938	dacryocystitis	SNOMEDCT_2010_1_31	267738004
DOID:9938	dacryocystitis	SNOMEDCT_2010_1_31	85777005
DOID:9938	dacryocystitis	UMLS_CUI	C0010930
DOID:12997	Phlegmonous dacryocystitis	ICD9CM	375.33
DOID:12997	Phlegmonous dacryocystitis	SNOMEDCT_2010_1_31	193988008
DOID:12997	Phlegmonous dacryocystitis	SNOMEDCT_2010_1_31	64324003
DOID:12997	Phlegmonous dacryocystitis	UMLS_CUI	C0155238
DOID:2018	hyperinsulinism	MSH	D006946
DOID:2018	hyperinsulinism	SNOMEDCT_2010_1_31	154694003
DOID:2018	hyperinsulinism	SNOMEDCT_2010_1_31	267477002
DOID:2018	hyperinsulinism	SNOMEDCT_2010_1_31	83469008
DOID:2018	hyperinsulinism	UMLS_CUI	C0020459
DOID:2388	renal artery disease	ICD9CM	593.81
DOID:2388	renal artery disease	NCI	C35338
DOID:2388	renal artery disease	SNOMEDCT_2010_1_31	16934004
DOID:2388	renal artery disease	SNOMEDCT_2010_1_31	197814004
DOID:2388	renal artery disease	SNOMEDCT_2010_1_31	266559003
DOID:2388	renal artery disease	UMLS_CUI	C0268790
DOID:14092	renal artery atheroma	ICD9CM	440.1
