slim_id	slim_name	subsumed_id	subsumed_name	min_distance
DOID:2531	hematologic cancer	DOID:2226	chronic myeloproliferative disease	3
DOID:2531	hematologic cancer	DOID:2228	thrombocytosis	3
DOID:2531	hematologic cancer	DOID:2354	myelophthisic anemia	3
DOID:2531	hematologic cancer	DOID:2531	hematologic cancer	0
DOID:2531	hematologic cancer	DOID:285	hairy cell leukemia	4
DOID:2531	hematologic cancer	DOID:3166	leukemoid reaction	3
DOID:2531	hematologic cancer	DOID:3264	subacute leukemia	2
DOID:2531	hematologic cancer	DOID:3664	mast cell neoplasm	1
DOID:2531	hematologic cancer	DOID:3666	cutaneous solitary mastocytoma	2
DOID:2531	hematologic cancer	DOID:3720	extramedullary plasmacytoma	7
DOID:2531	hematologic cancer	DOID:3721	plasmacytoma	6
DOID:2531	hematologic cancer	DOID:3722	solitary osseous plasmacytoma	7
DOID:2531	hematologic cancer	DOID:3723	solitary plasmacytoma of chest wall	7
DOID:2531	hematologic cancer	DOID:4334	splenic manifestation of prolymphocytic leukemia	5
DOID:2531	hematologic cancer	DOID:4659	extracutaneous mastocytoma	2
DOID:2531	hematologic cancer	DOID:4660	indolent systemic mastocytosis	2
DOID:2531	hematologic cancer	DOID:4960	bone marrow cancer	1
DOID:2531	hematologic cancer	DOID:4971	myelofibrosis	3
DOID:2531	hematologic cancer	DOID:4972	myelodysplastic myeloproliferative cancer	2
DOID:2531	hematologic cancer	DOID:5599	precursor T-lymphoblastic lymphoma/leukemia	3
DOID:2531	hematologic cancer	DOID:5600	precursor lymphoblastic lymphoma/leukemia	2
DOID:2531	hematologic cancer	DOID:5602	T-cell adult acute lymphocytic leukemia	5
DOID:2531	hematologic cancer	DOID:5603	acute T cell leukemia	5
DOID:2531	hematologic cancer	DOID:5604	adult acute lymphocytic leukemia	4
DOID:2531	hematologic cancer	DOID:5621	histiocytic and dendritic cell cancer	1
DOID:2531	hematologic cancer	DOID:5820	composite lymphoma	4
DOID:2531	hematologic cancer	DOID:5821	methotrexate-associated lymphoproliferation	2
DOID:2531	hematologic cancer	DOID:5822	gray zone lymphoma	2
DOID:2531	hematologic cancer	DOID:5823	pediatric lymphoma	2
DOID:2531	hematologic cancer	DOID:5825	adult lymphoma	2
DOID:2531	hematologic cancer	DOID:6003	aleukemic leukemia cutis	3
DOID:2531	hematologic cancer	DOID:6004	aleukemic leukemia	2
DOID:2531	hematologic cancer	DOID:6262	follicular dendritic cell sarcoma	3
DOID:2531	hematologic cancer	DOID:6354	CLL/SLL	4
DOID:2531	hematologic cancer	DOID:6536	plasma cell neoplasm	5
DOID:2531	hematologic cancer	DOID:6867	mediastinal gray zone lymphoma	3
DOID:2531	hematologic cancer	DOID:6958	aleukemic monocytic leukemia cutis	4
DOID:2531	hematologic cancer	DOID:706	mature B-cell neoplasm	4
DOID:2531	hematologic cancer	DOID:7061	precursor B lymphoblastic lymphoma/leukemia	3
DOID:2531	hematologic cancer	DOID:707	B-cell lymphoma	3
DOID:2531	hematologic cancer	DOID:709	splenic manifestation of hairy cell leukemia	5
DOID:2531	hematologic cancer	DOID:711	refractory hairy cell leukemia	2
DOID:2531	hematologic cancer	DOID:712	refractory hematologic cancer	1
DOID:2531	hematologic cancer	DOID:713	HCL-V	5
DOID:2531	hematologic cancer	DOID:7146	Langerhans cell sarcoma	2
DOID:2531	hematologic cancer	DOID:715	T-cell leukemia	4
DOID:2531	hematologic cancer	DOID:7230	postgerminal center chronic lymphocytic leukemia/small lymphocytic lymphoma	5
DOID:2531	hematologic cancer	DOID:7442	monoclonal gammopathy of uncertain significance	6
DOID:2531	hematologic cancer	DOID:7756	neonatal leukemia	3
DOID:2531	hematologic cancer	DOID:7757	childhood leukemia	2
DOID:2531	hematologic cancer	DOID:7848	interdigitating dendritic cell sarcoma	2
DOID:2531	hematologic cancer	DOID:7849	dendritic cell sarcoma	2
DOID:2531	hematologic cancer	DOID:7933	childhood precursor T-lymphoblastic lymphoma/leukemia	4
DOID:2531	hematologic cancer	DOID:7936	precursor T-lymphoblastic lymphoma/leukemia refractory	2
DOID:2531	hematologic cancer	DOID:8106	cellular phase chronic idiopathic myelofibrosis	4
DOID:2531	hematologic cancer	DOID:8144	pregerminal center chronic lymphocytic leukemia/small lymphocytic lymphoma	5
DOID:2531	hematologic cancer	DOID:8527	monocytic leukemia	3
DOID:2531	hematologic cancer	DOID:8541	Sezary's disease	6
DOID:2531	hematologic cancer	DOID:8543	Hodgkin's lymphoma, lymphocytic-histiocytic predominance	3
DOID:2531	hematologic cancer	DOID:8552	chronic myeloid leukemia	3
DOID:2531	hematologic cancer	DOID:8567	Hodgkin's lymphoma	2
DOID:2531	hematologic cancer	DOID:8584	Burkitt lymphoma	5
DOID:2531	hematologic cancer	DOID:8593	chronic monocytic leukemia	4
DOID:2531	hematologic cancer	DOID:8628	Hodgkin's lymphoma, lymphocytic depletion	3
DOID:2531	hematologic cancer	DOID:8642	Hodgkin's paragranuloma	3
DOID:2531	hematologic cancer	DOID:8651	Hodgkin's granuloma	3
DOID:2531	hematologic cancer	DOID:8654	Hodgkin's lymphoma, mixed cellularity	3
DOID:2531	hematologic cancer	DOID:8683	myeloid sarcoma	1
DOID:2531	hematologic cancer	DOID:8691	mycosis fungoides	6
DOID:2531	hematologic cancer	DOID:8692	myeloid leukemia	2
DOID:2531	hematologic cancer	DOID:8696	subacute monocytic leukemia	4
DOID:2531	hematologic cancer	DOID:8747	subacute myeloid leukemia	3
DOID:2531	hematologic cancer	DOID:8761	megakaryocytic leukemia	2
DOID:2531	hematologic cancer	DOID:8838	Hodgkin's lymphoma, nodular sclerosis	3
DOID:2531	hematologic cancer	DOID:8864	acute monocytic leukemia	4
DOID:2531	hematologic cancer	DOID:9119	acute myeloid leukemia	3
DOID:2531	hematologic cancer	DOID:9254	mast-cell leukemia	2
DOID:2531	hematologic cancer	DOID:9513	plasmacytic leukemia	3
DOID:2531	hematologic cancer	DOID:9538	multiple myeloma	3
DOID:2531	hematologic cancer	DOID:9541	osteosclerotic myeloma	4
DOID:2531	hematologic cancer	DOID:9544	refractory plasma cell neoplasm	2
DOID:2531	hematologic cancer	DOID:9547	non-secretory myeloma	4
DOID:2531	hematologic cancer	DOID:9550	indolent myeloma	4
DOID:2531	hematologic cancer	DOID:9551	smoldering myeloma	4
DOID:2531	hematologic cancer	DOID:9952	acute lymphocytic leukemia	3
DOID:2531	hematologic cancer	DOID:9953	B- and T-cell mixed leukemia	4
DOID:2531	hematologic cancer	DOID:9954	null-cell leukemia	4
DOID:2596	larynx cancer	DOID:11472	subglottis cancer	1
DOID:2596	larynx cancer	DOID:13348	laryngeal cartilage cancer	1
DOID:2596	larynx cancer	DOID:13476	supraglottis cancer	1
DOID:2596	larynx cancer	DOID:2595	glottis cancer	1
DOID:2596	larynx cancer	DOID:2596	larynx cancer	0
DOID:2596	larynx cancer	DOID:2599	glottis carcinoma	2
DOID:2596	larynx cancer	DOID:2600	laryngeal carcinoma	1
DOID:2596	larynx cancer	DOID:2876	laryngeal squamous cell carcinoma	2
DOID:2596	larynx cancer	DOID:2877	larynx sarcoma	1
DOID:2596	larynx cancer	DOID:3752	larynx verrucous carcinoma	3
DOID:2596	larynx cancer	DOID:4688	laryngeal mucoepidermoid carcinoma	2
DOID:2596	larynx cancer	DOID:4869	laryngeal adenoid cystic carcinoma	2
DOID:2596	larynx cancer	DOID:5288	larynx leiomyosarcoma	2
DOID:2596	larynx cancer	DOID:5696	larynx liposarcoma	2
DOID:2596	larynx cancer	DOID:7031	glottis squamous cell carcinoma	3
DOID:2596	larynx cancer	DOID:7144	laryngeal small cell carcinoma	2
DOID:2596	larynx cancer	DOID:7583	glottis verrucous carcinoma	4
DOID:2596	larynx cancer	DOID:7584	subglottis verrucous carcinoma	4
DOID:2596	larynx cancer	DOID:7585	subglottis squamous cell carcinoma	3
DOID:2596	larynx cancer	DOID:7586	supraglottis verrucous carcinoma	4
DOID:2596	larynx cancer	DOID:7587	supraglottis squamous cell carcinoma	3
DOID:2596	larynx cancer	DOID:7763	carcinoma of supraglottis	2
DOID:2596	larynx cancer	DOID:7764	subglottis carcinoma	2
DOID:2596	larynx cancer	DOID:8133	epiglottis cancer	2
DOID:263	kidney cancer	DOID:0050387	nonpapillary renal cell carcinoma	4
DOID:263	kidney cancer	DOID:0050620	infiltrating renal pelvis transitional cell carcinoma	3
DOID:263	kidney cancer	DOID:2154	nephroblastoma	1
DOID:263	kidney cancer	DOID:262	kidney hemangiopericytoma	1
DOID:263	kidney cancer	DOID:263	kidney cancer	0
DOID:263	kidney cancer	DOID:3672	rhabdoid cancer	2
DOID:263	kidney cancer	DOID:3674	kidney rhabdoid cancer	3
DOID:263	kidney cancer	DOID:3675	childhood kidney neoplasm	1
DOID:263	kidney cancer	DOID:4242	kidney sarcoma	1
DOID:263	kidney cancer	DOID:4450	renal cell carcinoma	2
DOID:263	kidney cancer	DOID:4451	renal carcinoma	1
DOID:263	kidney cancer	DOID:4454	childhood kidney cell carcinoma	2
DOID:263	kidney cancer	DOID:4455	hereditary renal cell carcinoma	3
DOID:263	kidney cancer	DOID:4463	multilocular clear cell renal cell carcinoma	3
DOID:263	kidney cancer	DOID:4464	collecting duct carcinoma	3
DOID:263	kidney cancer	DOID:4465	papillary renal cell carcinoma	3
DOID:263	kidney cancer	DOID:4467	renal clear cell carcinoma	3
DOID:263	kidney cancer	DOID:4471	chromophobe adenocarcinoma	3
DOID:263	kidney cancer	DOID:4472	mucinous tubular and spindle renal cell carcinoma	3
DOID:263	kidney cancer	DOID:4473	sarcomatoid renal cell carcinoma	3
DOID:263	kidney cancer	DOID:4772	mesoblastic nephroma	1
DOID:263	kidney cancer	DOID:4773	congenital mesoblastic nephroma	2
DOID:263	kidney cancer	DOID:4880	kidney clear cell sarcoma	2
DOID:263	kidney cancer	DOID:4918	renal pelvis adenocarcinoma	2
DOID:263	kidney cancer	DOID:4919	renal pelvis carcinoma	1
DOID:263	kidney cancer	DOID:5176	renal Wilms' tumor	2
DOID:263	kidney cancer	DOID:5178	metachronous kidney Wilms' tumor	2
DOID:263	kidney cancer	DOID:5179	mixed cell type kidney Wilms' tumor	2
DOID:263	kidney cancer	DOID:5182	blastema predominant kidney Wilms' tumor	2
DOID:263	kidney cancer	DOID:5183	hereditary Wilms' tumor	2
DOID:263	kidney cancer	DOID:5189	epithelial predominant Wilms' tumor	2
DOID:263	kidney cancer	DOID:5190	cervical Wilms' tumor	2
DOID:263	kidney cancer	DOID:5191	stromal predominant kidney Wilms' tumor	2
DOID:263	kidney cancer	DOID:5287	kidney leiomyosarcoma	2
DOID:263	kidney cancer	DOID:5534	renal pelvis squamous cell carcinoma	2
DOID:263	kidney cancer	DOID:5699	kidney liposarcoma	2
DOID:263	kidney cancer	DOID:5973	kidney pelvis papillary carcinoma	3
DOID:263	kidney cancer	DOID:5974	renal pelvis transitional cell carcinoma	2
DOID:263	kidney cancer	DOID:5982	kidney fibrosarcoma	2
DOID:263	kidney cancer	DOID:5983	kidney osteogenic sarcoma	2
DOID:263	kidney cancer	DOID:6163	familial renal papillary carcinoma	4
DOID:263	kidney cancer	DOID:6605	classic variant of chromophobe renal cell carcinoma	4
DOID:263	kidney cancer	DOID:6606	eosinophilic variant of chromophobe renal cell carcinoma	4
DOID:263	kidney cancer	DOID:6844	kidney pelvis sarcomatoid transitional cell carcinoma	4
DOID:263	kidney cancer	DOID:7192	hereditary conventional renal cell carcinoma	4
DOID:263	kidney cancer	DOID:7571	malignant cystic nephroma	1
DOID:263	kidney cancer	DOID:8082	cellular congenital mesoblastic nephroma	3
DOID:263	kidney cancer	DOID:8083	classic congenital mesoblastic nephroma	3
DOID:263	kidney cancer	DOID:8410	childhood kidney angiomyolipoma	2
DOID:2841	asthma	DOID:12323	cough variant asthma	1
DOID:2841	asthma	DOID:2841	asthma	0
DOID:2841	asthma	DOID:9360	intrinsic asthma	1
DOID:2841	asthma	DOID:9362	status asthmaticus	1
DOID:2841	asthma	DOID:9415	allergic asthma	1
DOID:2986	IgA glomerulonephritis	DOID:2986	IgA glomerulonephritis	0
DOID:2994	germ cell cancer	DOID:0050907	mixed extragonadal germ cell cancer	2
DOID:2994	germ cell cancer	DOID:13691	dermoid cyst of skin	5
DOID:2994	germ cell cancer	DOID:1911	endodermal sinus tumor	1
DOID:2994	germ cell cancer	DOID:2640	struma ovarii	6
DOID:2994	germ cell cancer	DOID:2641	ovarian germ cell monodermal and highly specialized teratoma	5
DOID:2994	germ cell cancer	DOID:2658	dermoid cyst	4
DOID:2994	germ cell cancer	DOID:2660	cystic teratoma	3
DOID:2994	germ cell cancer	DOID:2994	germ cell cancer	0
DOID:2994	germ cell cancer	DOID:3095	germ cell and embryonal cancer	1
DOID:2994	germ cell cancer	DOID:3304	germinoma	1
DOID:2994	germ cell cancer	DOID:3305	teratocarcinoma	2
DOID:2994	germ cell cancer	DOID:3306	mixed germ cell cancer	1
DOID:2994	germ cell cancer	DOID:3307	teratoma	2
DOID:2994	germ cell cancer	DOID:3308	embryonal carcinoma	2
DOID:2994	germ cell cancer	DOID:3590	gestational trophoblastic neoplasm	3
DOID:2994	germ cell cancer	DOID:3593	epithelioid trophoblastic tumor	3
DOID:2994	germ cell cancer	DOID:4084	testicular trophoblastic tumor	3
DOID:2994	germ cell cancer	DOID:4085	trophoblastic neoplasm	2
DOID:2994	germ cell cancer	DOID:4440	seminoma	1
DOID:2994	germ cell cancer	DOID:4441	dysgerminoma	1
DOID:2994	germ cell cancer	DOID:4717	extragonadal germ cell cancer	1
DOID:2994	germ cell cancer	DOID:4743	mixed testicular germ cell tumor	2
DOID:2994	germ cell cancer	DOID:4766	embryoma	2
DOID:2994	germ cell cancer	DOID:5117	dermoid cyst of ovary	5
DOID:2994	germ cell cancer	DOID:5118	ovarian cystic teratoma	4
DOID:2994	germ cell cancer	DOID:5207	monodermal teratoma	4
DOID:2994	germ cell cancer	DOID:5208	malignant struma ovarii	7
DOID:2994	germ cell cancer	DOID:5209	benign struma ovarii	7
DOID:2994	germ cell cancer	DOID:5342	childhood endodermal sinus tumor	2
DOID:2994	germ cell cancer	DOID:5348	adult endodermal sinus tumor	2
DOID:2994	germ cell cancer	DOID:5511	dysgerminoma of ovary	2
DOID:2994	germ cell cancer	DOID:5551	choriocarcinoma of the testis	4
DOID:2994	germ cell cancer	DOID:5563	malignant teratoma	3
DOID:2994	germ cell cancer	DOID:5565	adult teratoma	3
DOID:2994	germ cell cancer	DOID:5566	mature teratoma	3
DOID:2994	germ cell cancer	DOID:5567	ovarian germ cell teratoma	3
DOID:2994	germ cell cancer	DOID:5677	extragonadal nonseminomatous germ cell tumor	2
DOID:2994	germ cell cancer	DOID:5680	embryonal testis carcinoma	3
DOID:2994	germ cell cancer	DOID:5681	ovarian embryonal carcinoma	3
DOID:2994	germ cell cancer	DOID:5834	spermatocytoma	2
DOID:2994	germ cell cancer	DOID:5838	extragonadal seminoma	2
DOID:2994	germ cell cancer	DOID:5936	ovarian mixed germ cell neoplasm	2
DOID:2994	germ cell cancer	DOID:6053	pediatric germ cell cancer	1
DOID:2994	germ cell cancer	DOID:6082	pediatric testicular germ cell tumor	2
DOID:2994	germ cell cancer	DOID:6160	childhood choriocarcinoma of the testis	3
DOID:2994	germ cell cancer	DOID:6161	childhood testicular mixed germ cell tumor	3
DOID:2994	germ cell cancer	DOID:6162	childhood embryonal testis carcinoma	3
DOID:2994	germ cell cancer	DOID:6229	childhood mature teratoma of the ovary	5
DOID:2994	germ cell cancer	DOID:6230	childhood teratoma of the ovary	4
DOID:2994	germ cell cancer	DOID:6231	mature teratoma of the ovary	4
DOID:2994	germ cell cancer	DOID:6232	ovarian biphasic or triphasic teratoma	4
DOID:2994	germ cell cancer	DOID:6314	ovarian fetiform teratoma	5
DOID:2994	germ cell cancer	DOID:6315	ovarian solid teratoma	5
DOID:2994	germ cell cancer	DOID:6331	immature teratoma of ovary	4
DOID:2994	germ cell cancer	DOID:6474	childhood teratocarcinoma of the testis	4
DOID:2994	germ cell cancer	DOID:6693	testicular monophasic choriocarcinoma	5
DOID:2994	germ cell cancer	DOID:6857	pineal region mature teratoma	4
DOID:2994	germ cell cancer	DOID:688	embryonal cancer	1
DOID:2994	germ cell cancer	DOID:7037	childhood immature teratoma of ovary	5
DOID:2994	germ cell cancer	DOID:7079	adult cystic teratoma	4
DOID:2994	germ cell cancer	DOID:7202	intermediate malignant teratoma	4
DOID:2994	germ cell cancer	DOID:7340	pediatric ovarian dysgerminoma	3
DOID:2994	germ cell cancer	DOID:7891	testicular spermatocytic seminoma	3
DOID:2994	germ cell cancer	DOID:8036	childhood ovarian embryonal carcinoma	4
DOID:2994	germ cell cancer	DOID:8118	mature gastric teratoma	4
DOID:2994	germ cell cancer	DOID:8149	malignant childhood germ cell neoplasm	2
DOID:2994	germ cell cancer	DOID:8275	intratubular embryonal carcinoma	4
DOID:2998	testicular cancer	DOID:12253	testicular lymphoma	1
DOID:2998	testicular cancer	DOID:12276	malignant tumor of undescended testis	1
DOID:2998	testicular cancer	DOID:12286	testicular leukemia	1
DOID:2998	testicular cancer	DOID:2998	testicular cancer	0
DOID:2998	testicular cancer	DOID:4061	testis rhabdomyosarcoma	2
DOID:2998	testicular cancer	DOID:4062	testis sarcoma	1
DOID:2998	testicular cancer	DOID:4084	testicular trophoblastic tumor	3
DOID:2998	testicular cancer	DOID:4086	testicular germ cell tumor non-seminomatous	2
DOID:2998	testicular cancer	DOID:4087	testicular pure germ cell tumor	2
DOID:2998	testicular cancer	DOID:4739	testicular Brenner tumor	1
DOID:2998	testicular cancer	DOID:4743	mixed testicular germ cell tumor	3
DOID:2998	testicular cancer	DOID:512	epididymal neoplasm	1
DOID:2998	testicular cancer	DOID:5344	testicular yolk sac tumor	4
DOID:2998	testicular cancer	DOID:5345	testicular non-seminomatous germ cell cancer	3
DOID:2998	testicular cancer	DOID:5551	choriocarcinoma of the testis	4
DOID:2998	testicular cancer	DOID:5554	childhood neoplasm of the testis	1
DOID:2998	testicular cancer	DOID:5556	testicular malignant germ cell cancer	2
DOID:2998	testicular cancer	DOID:5557	testicular germ cell cancer	1
DOID:2998	testicular cancer	DOID:5842	testis seminoma	3
DOID:2998	testicular cancer	DOID:6082	pediatric testicular germ cell tumor	2
DOID:2998	testicular cancer	DOID:6160	childhood choriocarcinoma of the testis	3
DOID:2998	testicular cancer	DOID:6161	childhood testicular mixed germ cell tumor	3
DOID:2998	testicular cancer	DOID:6162	childhood embryonal testis carcinoma	3
DOID:2998	testicular cancer	DOID:6474	childhood teratocarcinoma of the testis	4
DOID:2998	testicular cancer	DOID:6693	testicular monophasic choriocarcinoma	5
DOID:2998	testicular cancer	DOID:6706	tubular variant testicular seminoma	4
DOID:2998	testicular cancer	DOID:7097	macrocystic pattern testicular yolk sac tumor	5
DOID:2998	testicular cancer	DOID:7269	cribriform variant testicular seminoma	4
DOID:2998	testicular cancer	DOID:7302	endodermal sinus pattern testicular yolk sac tumor	5
DOID:2998	testicular cancer	DOID:7360	solid pattern testicular yolk sac tumor	5
DOID:2998	testicular cancer	DOID:7435	polyvesicular vitelline pattern testicular yolk sac tumor	5
DOID:2998	testicular cancer	DOID:7891	testicular spermatocytic seminoma	4
DOID:2998	testicular cancer	DOID:7928	testis refractory cancer	3
DOID:2998	testicular cancer	DOID:7930	glandular-alveolar pattern testicular yolk sac tumor	5
DOID:2998	testicular cancer	DOID:8042	testis polyembryoma	3
DOID:2998	testicular cancer	DOID:8081	myxomatous pattern testicular yolk sac tumor	5
DOID:2998	testicular cancer	DOID:8193	papillary pattern testicular yolk sac tumor	5
DOID:2998	testicular cancer	DOID:8195	hepatoid pattern testicular yolk sac tumor	5
DOID:2998	testicular cancer	DOID:8358	pseudoglandular variant testicular seminoma	4
DOID:2998	testicular cancer	DOID:8362	enteric pattern testicular yolk sac tumor	5
DOID:2998	testicular cancer	DOID:8392	reticular pattern testicular yolk sac tumor	5
DOID:3070	malignant glioma	DOID:0050803	glioblastoma classical subtype	3
DOID:3070	malignant glioma	DOID:0050804	glioblastoma proneural subtype	3
DOID:3070	malignant glioma	DOID:0050805	glioblastoma mesenchymal subtype	3
DOID:3070	malignant glioma	DOID:0050806	glioblastoma neural subtype	3
DOID:3070	malignant glioma	DOID:3068	glioblastoma multiforme	2
DOID:3070	malignant glioma	DOID:3069	astrocytoma	1
DOID:3070	malignant glioma	DOID:3070	malignant glioma	0
DOID:3070	malignant glioma	DOID:3071	gliosarcoma	3
DOID:3070	malignant glioma	DOID:3074	giant cell glioblastoma	3
DOID:3070	malignant glioma	DOID:3076	adult astrocytic tumour	2
DOID:3070	malignant glioma	DOID:3078	grade III astrocytoma	2
DOID:3070	malignant glioma	DOID:3079	juvenile astrocytoma	2
DOID:3070	malignant glioma	DOID:3181	oligodendroglioma	1
DOID:3070	malignant glioma	DOID:3183	childhood oligodendroglioma	2
DOID:3070	malignant glioma	DOID:3186	adult oligodendroglioma	2
DOID:3070	malignant glioma	DOID:3774	chordoid glioma	1
DOID:3070	malignant glioma	DOID:4845	pilomyxoid astrocytoma	2
DOID:3070	malignant glioma	DOID:4851	pilocytic astrocytoma	2
DOID:3070	malignant glioma	DOID:4852	pleomorphic xanthoastrocytoma	2
DOID:3070	malignant glioma	DOID:4856	gliofibroma	2
DOID:3070	malignant glioma	DOID:5074	malignant ependymoma	1
DOID:3070	malignant glioma	DOID:5076	mixed glioma	1
DOID:3070	malignant glioma	DOID:5509	pediatric ependymoma	2
DOID:3070	malignant glioma	DOID:5890	malignant adult ependymoma	2
DOID:3070	malignant glioma	DOID:6726	fibrillary astrocytoma	2
DOID:3070	malignant glioma	DOID:6811	juvenile pilocytic astrocytoma	4
DOID:3070	malignant glioma	DOID:6812	childhood pilocytic astrocytoma	3
DOID:3070	malignant glioma	DOID:7005	gemistocytic astrocytoma	2
DOID:3070	malignant glioma	DOID:7008	protoplasmic astrocytoma	2
DOID:3070	malignant glioma	DOID:7305	astroblastoma	2
DOID:3070	malignant glioma	DOID:7656	adult infiltrating astrocytic neoplasm	3
DOID:3070	malignant glioma	DOID:7817	mixed astrocytoma-ependymoma-oligodendroglioma	2
DOID:3070	malignant glioma	DOID:7907	mixed astrocytoma-ependymoma	2
DOID:3070	malignant glioma	DOID:7912	mixed oligodendroglioma-astrocytoma	2
DOID:3083	chronic obstructive pulmonary disease	DOID:10030	interstitial emphysema	2
DOID:3083	chronic obstructive pulmonary disease	DOID:10031	compensatory emphysema	2
DOID:3083	chronic obstructive pulmonary disease	DOID:10032	hyperlucent lung	2
DOID:3083	chronic obstructive pulmonary disease	DOID:3083	chronic obstructive pulmonary disease	0
DOID:3083	chronic obstructive pulmonary disease	DOID:9675	pulmonary emphysema	1
DOID:3121	gallbladder cancer	DOID:12298	intrahepatic gall duct cancer	1
DOID:3121	gallbladder cancer	DOID:3121	gallbladder cancer	0
DOID:3121	gallbladder cancer	DOID:3499	gallbladder signet ring cell adenocarcinoma	3
DOID:3121	gallbladder cancer	DOID:3500	gallbladder adenocarcinoma	2
DOID:3121	gallbladder cancer	DOID:4057	gallbladder rhabdomyosarcoma	2
DOID:3121	gallbladder cancer	DOID:4058	gallbladder sarcoma	1
DOID:3121	gallbladder cancer	DOID:4948	gallbladder carcinoma	1
DOID:3121	gallbladder cancer	DOID:5275	gallbladder leiomyosarcoma	2
DOID:3121	gallbladder cancer	DOID:5535	gallbladder squamous cell carcinoma	2
DOID:3121	gallbladder cancer	DOID:5627	adenosquamous gallbladder carcinoma	2
DOID:3121	gallbladder cancer	DOID:6998	gallbladder mucinous carcinoma	3
DOID:3121	gallbladder cancer	DOID:7133	gallbladder small cell carcinoma	2
DOID:3121	gallbladder cancer	DOID:7221	gallbladder papillary carcinoma	3
DOID:3121	gallbladder cancer	DOID:7222	gallbladder pleomorphic giant cell adenocarcinoma	3
DOID:3121	gallbladder cancer	DOID:8135	gallbladder lymphoma	1
DOID:3121	gallbladder cancer	DOID:8167	gallbladder melanoma	1
DOID:3277	thymus cancer	DOID:10146	thymus lymphoma	1
DOID:3277	thymus cancer	DOID:3275	thymoma	1
DOID:3277	thymus cancer	DOID:3277	thymus cancer	0
DOID:3277	thymus cancer	DOID:3278	encapsulated thymoma	2
DOID:3277	thymus cancer	DOID:3279	spindle cell thymoma	2
DOID:3277	thymus cancer	DOID:3280	mixed type thymoma	2
DOID:3277	thymus cancer	DOID:3281	combined thymoma	2
DOID:3277	thymus cancer	DOID:3282	dendritic cell thymoma	2
DOID:3277	thymus cancer	DOID:3283	invasive malignant thymoma	2
DOID:3277	thymus cancer	DOID:3284	thymic carcinoma	1
DOID:3277	thymus cancer	DOID:4553	thymus large cell carcinoma	2
DOID:3277	thymus cancer	DOID:4554	type C thymoma	2
DOID:3277	thymus cancer	DOID:4678	thymus mucoepidermoid carcinoma	2
DOID:3277	thymus cancer	DOID:4923	thymus adenocarcinoma	2
DOID:3277	thymus cancer	DOID:5530	thymus squamous cell carcinoma	2
DOID:3277	thymus cancer	DOID:5595	papillary thymic adenocarcinoma	3
DOID:3277	thymus cancer	DOID:5626	thymus adenosquamous carcinoma	2
DOID:3277	thymus cancer	DOID:6530	cortical thymoma	3
DOID:3277	thymus cancer	DOID:6723	malignant type AB thymoma	3
DOID:3277	thymus cancer	DOID:6917	predominantly cortical thymoma	3
DOID:3277	thymus cancer	DOID:7050	thymus basaloid carcinoma	3
DOID:3277	thymus cancer	DOID:7142	thymus small cell carcinoma	2
DOID:3277	thymus cancer	DOID:7214	noninvasive malignant thymoma	2
DOID:3277	thymus cancer	DOID:7599	lymphoepithelioma-like thymic carcinoma	2
DOID:3277	thymus cancer	DOID:7926	epithelial malignant thymoma	3
DOID:3277	thymus cancer	DOID:7927	malignant type A thymoma	3
DOID:3277	thymus cancer	DOID:8137	thymus clear cell carcinoma	2
DOID:3277	thymus cancer	DOID:8138	thymus sarcomatoid carcinoma	2
DOID:3310	atopic dermatitis	DOID:3310	atopic dermatitis	0
DOID:3312	bipolar disorder	DOID:0060166	bipolar ll disorder	1
DOID:3312	bipolar disorder	DOID:14042	bipolar I disorder	1
DOID:3312	bipolar disorder	DOID:3312	bipolar disorder	0
DOID:3312	bipolar disorder	DOID:845	cyclothymic disorder	1
DOID:332	amyotrophic lateral sclerosis	DOID:0050752	amyotrophic lateral sclerosis type 8	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060193	amyotrophic lateral sclerosis type 1	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060194	amyotrophic lateral sclerosis type 2	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060195	amyotrophic lateral sclerosis type 3	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060196	amyotrophic lateral sclerosis type 4	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060197	amyotrophic lateral sclerosis type 5	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060198	amyotrophic lateral sclerosis type 6	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060199	amyotrophic lateral sclerosis type 7	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060200	amyotrophic lateral sclerosis type 9	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060201	amyotrophic lateral sclerosis type 10	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060202	amyotrophic lateral sclerosis type 11	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060203	amyotrophic lateral sclerosis type 12	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060204	amyotrophic lateral sclerosis type 13	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060205	amyotrophic lateral sclerosis type 14	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060206	amyotrophic lateral sclerosis type 15	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060207	amyotrophic lateral sclerosis type 16	1
