slim_id	slim_name	subsumed_id	subsumed_name	min_distance	MSH	UMLS	ICD9	ICD10	EFO	EFOpat_id
DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	0	D003324	C0151744	414.0		0001645	
DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	0	D003324	C0151744	414.9		0001645	
DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	0	D003324	C0264694	410-414.99		0001645	
DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	0	D003324	C0264694	414.0		0001645	
DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	0	D003324	C0264694	414.9		0001645	
DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	0	D003327	C0010054	410-414.99		0001645	
DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	0	D003327	C0010054	414.0		0001645	
DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	0	D003327	C0010054	414.9		0001645	
DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	0	D003327	C0010068	410-414.99		0001645	
DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	0	D003327	C0010068	414.0		0001645	
DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	0	D003327	C0010068	414.9		0001645	
DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	0	D003327	C0151744	410-414.99		0001645	
DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	0	D003327	C0151744	414.0		0001645	
DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	0	D003327	C0151744	414.9		0001645	
DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	0	D003327	C0264694	410-414.99		0001645	
DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	0	D003327	C0264694	414.0		0001645	
DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	0	D003327	C0264694	414.9		0001645	
DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	0	D017202	C0010054	410-414.99		0001645	
DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	0	D017202	C0010054	414.0		0001645	
DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	0	D017202	C0010054	414.9		0001645	
DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	0	D017202	C0010068	410-414.99		0001645	
DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	0	D017202	C0010068	414.0		0001645	
DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	0	D017202	C0010068	414.9		0001645	
DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	0	D017202	C0151744	410-414.99		0001645	
DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	0	D017202	C0151744	414.0		0001645	
DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	0	D017202	C0151744	414.9		0001645	
DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	0	D017202	C0264694	410-414.99		0001645	
DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	0	D017202	C0264694	414.0		0001645	
DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	0	D017202	C0264694	414.9		0001645	
DOID:3393	coronary artery disease	DOID:4247	coronary restenosis	2	D023903	C0948480				
DOID:3393	coronary artery disease	DOID:4248	coronary stenosis	1	D023921	C0242231				
DOID:3393	coronary artery disease	DOID:5843	posteroinferior myocardial infarction	2		C1142433				
DOID:3393	coronary artery disease	DOID:5844	myocardial infarction	1	D009203	C0027051			0000612	
DOID:3393	coronary artery disease	DOID:5845	anterolateral myocardial infarction	2	D056988	C0262564				
DOID:3393	coronary artery disease	DOID:5846	septal myocardial infarction	2		C0746727				
DOID:3393	coronary artery disease	DOID:5847	posterior myocardial infarction	2		C0340319				
DOID:3393	coronary artery disease	DOID:5848	apical myocardial infarction	2		C1168331				
DOID:3393	coronary artery disease	DOID:5849	subendocardial myocardial infarction	2		C0262568				
DOID:3393	coronary artery disease	DOID:5850	inferior myocardial infarction	2	D056989	C0340305				
DOID:3393	coronary artery disease	DOID:5851	posterolateral myocardial infarction	2		C1112662				
DOID:3393	coronary artery disease	DOID:5852	inferolateral myocardial infarct	2		C1112770				
DOID:3393	coronary artery disease	DOID:5853	lateral myocardial infarction	2		C0340312				
DOID:3393	coronary artery disease	DOID:5854	silent myocardial infarction	2		C0340324				
DOID:3393	coronary artery disease	DOID:5855	anteroseptal myocardial infarction	2	D056988	C0262565				
DOID:3393	coronary artery disease	DOID:8805	intermediate coronary syndrome	1	D000789	C0002965	411.1			
DOID:3393	coronary artery disease	DOID:9407	strictly posterior acute myocardial infarction	3		C0155652	410.60			
DOID:3393	coronary artery disease	DOID:9408	acute myocardial infarction	2		C0155626	410			
DOID:3393	coronary artery disease	DOID:9408	acute myocardial infarction	2		C0155626	410.9			
DOID:3393	coronary artery disease	DOID:9408	acute myocardial infarction	2		C0155626	410.90			
DOID:3393	coronary artery disease	DOID:9767	myocardial stunning	2	D017682	C0206146				
DOID:3565	meningioma	DOID:3565	meningioma	0	D008577	C0025284				
DOID:3565	meningioma	DOID:3565	meningioma	0	D008577	C0025286				
DOID:3565	meningioma	DOID:3565	meningioma	0	D008577	C0349604				
DOID:3565	meningioma	DOID:3565	meningioma	0	D008577	C1334698				
DOID:3565	meningioma	DOID:3565	meningioma	0	D008577	C1336537				
DOID:3565	meningioma	DOID:3772	intraventricular meningioma	1	D008579	C1334271				
DOID:3565	meningioma	DOID:4209	brainstem intraparenchymal clear cell meningioma	2		C1332612				
DOID:3565	meningioma	DOID:4210	clear cell meningioma	1	D008579	C0431121				
DOID:3565	meningioma	DOID:4211	posterior cranial fossa meningioma	1		C1335448				
DOID:3565	meningioma	DOID:4436	anterior cranial fossa meningioma	1		C1332301				
DOID:3565	meningioma	DOID:4584	choroid plexus meningioma	1		C0431118				
DOID:3565	meningioma	DOID:4586	familial meningioma	1	C537443	C1333989				
DOID:3565	meningioma	DOID:4588	secretory meningioma	1	D008579	C1384406				
DOID:3565	meningioma	DOID:4591	lymphoplasmacyte-rich meningioma	1		C0431119				
DOID:3565	meningioma	DOID:4593	pediatric meningioma	1		C0280656				
DOID:3565	meningioma	DOID:4594	microcystic meningioma	1	D008579	C1384408				
DOID:3565	meningioma	DOID:4749	middle cranial fossa meningioma	1		C1334757				
DOID:3565	meningioma	DOID:4957	meninges hemangiopericytoma	1		C0349622				
DOID:3565	meningioma	DOID:5057	papillary meningioma of the cerebellum	2		C1332902				
DOID:3565	meningioma	DOID:5058	rhabdoid meningioma	1	D008579	C0259786				
DOID:3565	meningioma	DOID:6085	meningeal melanoma	2		C1334386				
DOID:3565	meningioma	DOID:6086	malignant leptomeningeal tumor	1		C1334596				
DOID:3565	meningioma	DOID:6089	pediatric leptomeningeal melanoma	3		C1332976				
DOID:3565	meningioma	DOID:6090	adult leptomeningeal melanoma	3		C1332204				
DOID:3565	meningioma	DOID:6110	jugular foramen meningioma	1		C1334298				
DOID:3565	meningioma	DOID:6115	lateral ventricle meningioma	2		C1334380				
DOID:3565	meningioma	DOID:6337	cerebellopontine angle meningioma	2		C1263882				
DOID:3565	meningioma	DOID:6517	clivus meningioma	2		C1333073				
DOID:3565	meningioma	DOID:6548	angiomatous meningioma	1	D008579	C0334608				
DOID:3565	meningioma	DOID:7210	psammomatous meningioma	1	D008579	C0334607				
DOID:3565	meningioma	DOID:7211	fibrous meningioma	1	D008579	C0334606				
DOID:3565	meningioma	DOID:7212	meningothelial meningioma	1	D008579	C0334605				
DOID:3565	meningioma	DOID:7213	transitional meningioma	1	D008579	C0334611				
DOID:3565	meningioma	DOID:7482	petrous apex meningioma	1		C1335396				
DOID:3565	meningioma	DOID:7613	sarcomatosis of the meninges	2		C0334612				
DOID:3565	meningioma	DOID:7614	meninges sarcoma	1		C0302327				
DOID:3565	meningioma	DOID:7634	suprasellar meningioma	1		C1336535				
DOID:3565	meningioma	DOID:7635	gasserian ganglion meningioma	1		C1333760				
DOID:3565	meningioma	DOID:7689	leptomeninges sarcoma	2		C1384416				
DOID:3565	meningioma	DOID:7826	adult papillary meningioma	2		C0281334				
DOID:3565	meningioma	DOID:7986	cerebral falx meningioma	2		C1333597				
DOID:3565	meningioma	DOID:8030	periocular meningioma	1		C1335383				
DOID:3565	meningioma	DOID:8057	olfactory groove meningioma	2	D008579	C1335107				
DOID:3565	meningioma	DOID:8216	parapharyngeal meningioma	1		C1335345				
DOID:3565	meningioma	DOID:8221	upper clivus meningioma	3		C1336871				
DOID:3565	meningioma	DOID:8239	lower clivus meningioma	3		C1334434				
DOID:3565	meningioma	DOID:8368	chordoid meningioma	2		C1370510				
DOID:3571	liver cancer	DOID:270	liver sarcoma	1		C0345906				
DOID:3571	liver cancer	DOID:3571	liver cancer	0	D008113	C0023903				
DOID:3571	liver cancer	DOID:3571	liver cancer	0	D008113	C0024620				
DOID:3571	liver cancer	DOID:3571	liver cancer	0	D008113	C0345904				
DOID:3571	liver cancer	DOID:3571	liver cancer	0	D008113	C0854795				
DOID:3571	liver cancer	DOID:3571	liver cancer	0	D008113	C0861869				
DOID:3571	liver cancer	DOID:3571	liver cancer	0	D008113	C1334590				
DOID:3571	liver cancer	DOID:4047	liver rhabdomyosarcoma	2		C1333975				
DOID:3571	liver cancer	DOID:5015	hepatocellular fibrolamellar carcinoma	3	C537258	C0334287				
DOID:3571	liver cancer	DOID:5016	hepatocellular clear cell carcinoma	3		C1333067				
DOID:3571	liver cancer	DOID:5022	aflatoxins-related hepatocellular carcinoma	3		C1332222				
DOID:3571	liver cancer	DOID:5026	sclerosing hepatic carcinoma	3		C1266018				
DOID:3571	liver cancer	DOID:5296	liver leiomyosarcoma	2		C1333969				
DOID:3571	liver cancer	DOID:5789	mixed hepatoblastoma	2		C1334784				
DOID:3571	liver cancer	DOID:5798	macrotrabecular hepatoblastoma	2		C1334543				
DOID:3571	liver cancer	DOID:6370	hepatic osteogenic sarcoma	2		C1333974				
DOID:3571	liver cancer	DOID:684	hepatocellular carcinoma	2	D006528	C0019204			0000182	
DOID:3571	liver cancer	DOID:684	hepatocellular carcinoma	2	D006528	C0279607			0000182	
DOID:3571	liver cancer	DOID:686	liver carcinoma	1		C0279000				
DOID:3571	liver cancer	DOID:687	hepatoblastoma	1	D018197	C0206624				
DOID:3571	liver cancer	DOID:8022	liver fibrosarcoma	2		C1333966				
DOID:3571	liver cancer	DOID:901	liver lymphoma	1		C1112746				
DOID:363	uterine cancer	DOID:0050939	uterine corpus endometrial carcinoma	2						
DOID:363	uterine cancer	DOID:10744	broad ligament malignant neoplasm	2		C0346866	183.3			
DOID:363	uterine cancer	DOID:11746	parametrium malignant neoplasm	2		C0153581	183.4			
DOID:363	uterine cancer	DOID:11747	uterine adnexa cancer	1		C0153577	183			
DOID:363	uterine cancer	DOID:11747	uterine adnexa cancer	1		C0153584	183			
DOID:363	uterine cancer	DOID:11748	round ligament malignant neoplasm	2		C0346867	183.5			
DOID:363	uterine cancer	DOID:1380	endometrial cancer	1		C0007103			0004230	
DOID:363	uterine cancer	DOID:1380	endometrial cancer	1		C0014170			0004230	
DOID:363	uterine cancer	DOID:2870	endometrial adenocarcinoma	3		C0279763				
DOID:363	uterine cancer	DOID:2870	endometrial adenocarcinoma	3		C1153706				
DOID:363	uterine cancer	DOID:2870	endometrial adenocarcinoma	3		C1336905				
DOID:363	uterine cancer	DOID:2871	endometrial carcinoma	2	D018269	C0206687				
DOID:363	uterine cancer	DOID:2871	endometrial carcinoma	2	D018269	C0476089				
DOID:363	uterine cancer	DOID:363	uterine cancer	0	D014594	C0042138				
DOID:363	uterine cancer	DOID:363	uterine cancer	0	D014594	C0153567				
DOID:363	uterine cancer	DOID:3699	uterine ligament mucinous adenocarcinoma	3		C1519869				
DOID:363	uterine cancer	DOID:3700	uterine ligament adenocarcinoma	2		C1519866				
DOID:363	uterine cancer	DOID:3707	endometrial mucinous adenocarcinoma	4		C1519859				
DOID:363	uterine cancer	DOID:4005	endometrial transitional cell carcinoma	3		C1516864				
DOID:363	uterine cancer	DOID:4113	uterine corpus adenosarcoma	3		C1336917				
DOID:363	uterine cancer	DOID:4114	uterine body mixed cancer	2		C1334628				
DOID:363	uterine cancer	DOID:4226	endometrial stromal sarcoma	3	D018203	C0206630				
DOID:363	uterine cancer	DOID:4227	uterine corpus endometrial stromal sarcoma	3		C1519848				
DOID:363	uterine cancer	DOID:4227	uterine corpus endometrial stromal sarcoma	3		C1519849				
DOID:363	uterine cancer	DOID:5165	uterine corpus sarcoma	2		C0338113				
DOID:363	uterine cancer	DOID:5166	endometrial stromal tumor	2	D036821	C0334695				
DOID:363	uterine cancer	DOID:5289	uterus leiomyosarcoma	3		C0280631				
DOID:363	uterine cancer	DOID:5299	endometrial clear cell adenocarcinoma	4		C0279765				
DOID:363	uterine cancer	DOID:5302	uterine ligament clear cell adenocarcinoma	3		C1519867				
DOID:363	uterine cancer	DOID:5533	endometrial squamous cell carcinoma	3		C1333396				
DOID:363	uterine cancer	DOID:5631	endometrial adenosquamous carcinoma	3		C1333392				
DOID:363	uterine cancer	DOID:5726	uterine ligament papillary cystadenoma	2		C1519871				
DOID:363	uterine cancer	DOID:5727	uterine ligament cancer	1		C1519870				
DOID:363	uterine cancer	DOID:5747	uterine ligament serous adenocarcinoma	3		C1519872				
DOID:363	uterine cancer	DOID:5750	uterine corpus serous adenocarcinoma	2		C1336921				
DOID:363	uterine cancer	DOID:5829	uterine ligament endometrioid adenocarcinoma	3		C1519868				
DOID:363	uterine cancer	DOID:6139	uterine corpus epithelioid leiomyosarcoma	4		C1519851				
DOID:363	uterine cancer	DOID:6171	uterine carcinosarcoma	3		C0280630				
DOID:363	uterine cancer	DOID:6567	uterine corpus myxoid leiomyosarcoma	4		C1519861				
DOID:363	uterine cancer	DOID:6777	villoglandular endometrial endometrioid adenocarcinoma	4		C1336962				
DOID:363	uterine cancer	DOID:6865	oxyphilic endometrial endometrioid adenocarcinoma	4		C1518768				
DOID:363	uterine cancer	DOID:7139	endometrial small cell carcinoma	3		C1516858				
DOID:363	uterine cancer	DOID:7281	uterine corpus adenocarcinofibroma	3		C1519843				
DOID:363	uterine cancer	DOID:7289	secretory uterine corpus endometrioid adenocarcinoma	4		C1336907				
DOID:363	uterine cancer	DOID:7293	mucin-rich endometrial endometrioid adenocarcinoma	4		C1513711				
DOID:363	uterine cancer	DOID:7436	sarcomatoid uterine corpus endometrioid adenocarcinoma	4		C1336913				
DOID:363	uterine cancer	DOID:7437	uterus perivascular epithelioid cell tumor	2		C1519862				
DOID:363	uterine cancer	DOID:7514	Wolffian adnexal neoplasm	2	C536741	C1520159				
DOID:363	uterine cancer	DOID:7664	endometrial mixed adenocarcinoma	4		C1516856				
DOID:363	uterine cancer	DOID:8187	gestational uterine corpus choriocarcinoma	3		C1336919				
DOID:363	uterine cancer	DOID:8188	uterine corpus choriocarcinoma	2		C1336904				
DOID:363	uterine cancer	DOID:8302	mixed endometrial stromal and smooth muscle tumor	2		C1513364				
DOID:363	uterine cancer	DOID:9459	isthmus cancer	2		C0153575	182.1			
DOID:363	uterine cancer	DOID:9460	uterine corpus cancer	1		C0153574	182			
DOID:3953	adrenal gland cancer	DOID:0050892	adrenal gland pheochromocytoma	2						
DOID:3953	adrenal gland cancer	DOID:0050936	extra-adrenal pheochromocytoma	2						
DOID:3953	adrenal gland cancer	DOID:3948	adrenocortical carcinoma	2	D018268	C0206686				
DOID:3953	adrenal gland cancer	DOID:3950	adrenal carcinoma	1		C1370740				
DOID:3953	adrenal gland cancer	DOID:3953	adrenal gland cancer	0	D000310	C0001624				
DOID:3953	adrenal gland cancer	DOID:3953	adrenal gland cancer	0	D000310	C0750887				
DOID:3953	adrenal gland cancer	DOID:3959	adrenal cortical adenocarcinoma	3		C1370724				
DOID:3953	adrenal gland cancer	DOID:5718	adrenal neuroblastoma	1		C0559460				
DOID:3953	adrenal gland cancer	DOID:5719	adrenal medulla cancer	1		C0344456				
DOID:3953	adrenal gland cancer	DOID:5719	adrenal medulla cancer	1		C0596046				
DOID:3953	adrenal gland cancer	DOID:660	adrenal cortex cancer	1	D000306	C0001618				
DOID:3953	adrenal gland cancer	DOID:660	adrenal cortex cancer	1	D000306	C0346402				
DOID:3953	adrenal gland cancer	DOID:7379	adrenal medulla carcinoma	2		C1334717				
DOID:3953	adrenal gland cancer	DOID:8140	adrenal gland ganglioneuroblastoma	1		C1332176				
DOID:4045	muscle cancer	DOID:0050924	striated muscle rhabdoid tumor	1						
DOID:4045	muscle cancer	DOID:1967	leiomyosarcoma	2	D007890	C0023269				
DOID:4045	muscle cancer	DOID:3246	embryonal rhabdomyosarcoma	3	D018233	C0206656		C49		
DOID:4045	muscle cancer	DOID:3247	rhabdomyosarcoma	2	D012208	C0035412				
DOID:4045	muscle cancer	DOID:3250	pleomorphic rhabdomyosarcoma	3		C0334480				
DOID:4045	muscle cancer	DOID:3255	botryoid rhabdomyosarcoma	4		C1306573				
DOID:4045	muscle cancer	DOID:3260	spindle cell rhabdomyosarcoma	4		C1266134				
DOID:4045	muscle cancer	DOID:4043	skeletal muscle cancer	1		C1334619				
DOID:4045	muscle cancer	DOID:4045	muscle cancer	0	D009217	C0027095				
DOID:4045	muscle cancer	DOID:4045	muscle cancer	0	D009217	C0684743				
DOID:4045	muscle cancer	DOID:4051	alveolar rhabdomyosarcoma	3	C537604	C0206655				
DOID:4045	muscle cancer	DOID:4051	alveolar rhabdomyosarcoma	3	C537604	C0279613				
DOID:4045	muscle cancer	DOID:4051	alveolar rhabdomyosarcoma	3	D018232	C0206655				
DOID:4045	muscle cancer	DOID:4051	alveolar rhabdomyosarcoma	3	D018232	C0279613				
DOID:4045	muscle cancer	DOID:4065	mixed type rhabdomyosarcoma	3		C0334481				
DOID:4045	muscle cancer	DOID:4230	smooth muscle cancer	1		C1334620				
DOID:4045	muscle cancer	DOID:4239	alveolar soft part sarcoma	2	D018234	C0206657				
DOID:4045	muscle cancer	DOID:4239	alveolar soft part sarcoma	2	D018234	C0279544				
DOID:4045	muscle cancer	DOID:4239	alveolar soft part sarcoma	2	D018234	C0279985				
DOID:4045	muscle cancer	DOID:5251	inflammatory leiomyosarcoma	3		C1334179				
DOID:4045	muscle cancer	DOID:5253	conventional leiomyosarcoma	3		C1333157				
DOID:4045	muscle cancer	DOID:5258	granular cell leiomyosarcoma	3		C1333871				
DOID:4045	muscle cancer	DOID:5264	epithelioid leiomyosarcoma	3	D007890	C0205815				
DOID:4045	muscle cancer	DOID:5268	myxoid leiomyosarcoma	3	D007890	C0205816				
DOID:4045	muscle cancer	DOID:6786	childhood botryoid rhabdomyosarcoma	5		C1332944				
DOID:4045	muscle cancer	DOID:6847	adult botryoid rhabdomyosarcoma	5		C1332185				
DOID:4045	muscle cancer	DOID:7463	childhood pleomorphic rhabdomyosarcoma	4		C0279614				
DOID:4045	muscle cancer	DOID:8251	adult pleomorphic rhabdomyosarcoma	4		C1332211				
DOID:4159	skin cancer	DOID:10040	malignant eyelid melanoma	2		C0339116	172.1			
DOID:4159	skin cancer	DOID:10044	balloon cell malignant melanoma	2		C0334426				
DOID:4159	skin cancer	DOID:10047	nodular malignant melanoma	2		C0334424				
DOID:4159	skin cancer	DOID:10054	skin amelanotic melanoma	2		C0349515				
DOID:4159	skin cancer	DOID:13168	prepuce cancer	1		C0153598	187.1			
DOID:4159	skin cancer	DOID:1906	malignant skin fibrous histiocytoma	2		C1275254				
DOID:4159	skin cancer	DOID:2095	sweat gland cancer	1		C1321904				
DOID:4159	skin cancer	DOID:2513	basal cell carcinoma	2	D002280	C0007117			0004193	
DOID:4159	skin cancer	DOID:2513	basal cell carcinoma	2	D002280	C0206710			0004193	
DOID:4159	skin cancer	DOID:2513	basal cell carcinoma	2	D002280	C1368295			0004193	
DOID:4159	skin cancer	DOID:2687	skin sarcoma	1		C0856900				
DOID:4159	skin cancer	DOID:3149	keratoacanthoma	3	D007636	C0022572				
DOID:4159	skin cancer	DOID:3151	skin squamous cell carcinoma	2		C0553723				
DOID:4159	skin cancer	DOID:3450	cutaneous Paget's disease	2		C0395978				
DOID:4159	skin cancer	DOID:3451	skin carcinoma	1		C0699893				
DOID:4159	skin cancer	DOID:3751	plantar verrucous skin carcinoma	3		C1335424				
DOID:4159	skin cancer	DOID:3965	Merkel cell carcinoma	2		C0302182				
DOID:4159	skin cancer	DOID:4159	skin cancer	0	D012878	C0007114				
DOID:4159	skin cancer	DOID:4279	infundibulocystic basal cell carcinoma	3		C1512768				
DOID:4159	skin cancer	DOID:4280	nodular basal cell carcinoma	3		C1304300				
DOID:4159	skin cancer	DOID:4280	nodular basal cell carcinoma	3		C1518346				
DOID:4159	skin cancer	DOID:4281	metatypical basal cell carcinoma	3		C0346012				
DOID:4159	skin cancer	DOID:4282	pigmented basal cell carcinoma	3		C1519083				
DOID:4159	skin cancer	DOID:4286	sebaceous basal cell carcinoma	3		C1511076				
DOID:4159	skin cancer	DOID:4289	micronodular basal cell carcinoma	3		C1513277				
DOID:4159	skin cancer	DOID:4290	adamantinoid basal cell epithelioma	3		C1304295				
DOID:4159	skin cancer	DOID:4291	fibroepithelial basal cell carcinoma	3		C0346013				
DOID:4159	skin cancer	DOID:4292	morpheaform basal cell carcinoma	3		C0555191				
DOID:4159	skin cancer	DOID:4293	clear cell basal cell carcinoma	3		C1516599				
DOID:4159	skin cancer	DOID:4294	adenoid basal cell carcinoma	3		C1510789				
DOID:4159	skin cancer	DOID:4295	follicular basal cell carcinoma	3		C1333628				
DOID:4159	skin cancer	DOID:4299	infiltrative basal cell carcinoma	3		C1512735				
DOID:4159	skin cancer	DOID:4300	superficial basal cell carcinoma	3		C0334256				
DOID:4159	skin cancer	DOID:4302	cystic basal cell carcinoma	3		C1511604				
DOID:4159	skin cancer	DOID:4303	sarcomatoid basal cell carcinoma	3		C1519182				
DOID:4159	skin cancer	DOID:4304	signet ring basal cell carcinoma	3		C1519320				
DOID:4159	skin cancer	DOID:4517	skin angiosarcoma	2		C0346081				
DOID:4159	skin cancer	DOID:4839	sebaceous adenocarcinoma	2	D018266	C0206684				
DOID:4159	skin cancer	DOID:4840	sebaceous carcinoma	1		C1382026				
DOID:4159	skin cancer	DOID:4871	cutaneous adenocystic carcinoma	2		C0346017				
DOID:4159	skin cancer	DOID:4920	eccrine adenocarcinoma	3		C1266066				
DOID:4159	skin cancer	DOID:4921	eccrine sweat gland cancer	2		C1334577				
DOID:4159	skin cancer	DOID:4933	apocrine adenocarcinoma	3		C0334346				
DOID:4159	skin cancer	DOID:4933	apocrine adenocarcinoma	3		C1332317				
DOID:4159	skin cancer	DOID:4934	apocrine sweat gland cancer	2		C1334561				
DOID:4159	skin cancer	DOID:5042	malignant granular cell myoblastoma	1		C0334618				
DOID:4159	skin cancer	DOID:5063	basosquamous carcinoma	3	D002281	C0007118				
DOID:4159	skin cancer	DOID:5273	cutaneous leiomyosarcoma	2		C0346067				
DOID:4159	skin cancer	DOID:5274	malignant dermis tumor	1		C0346811				
DOID:4159	skin cancer	DOID:5376	skin pilomatrix carcinoma	2		C0585475				
DOID:4159	skin cancer	DOID:5536	sarcomatoid squamous cell skin carcinoma	3		C0349656				
DOID:4159	skin cancer	DOID:5569	malignant syringoma	3		C0346018				
DOID:4159	skin cancer	DOID:5570	malignant acrospiroma	2		C1260964				
DOID:4159	skin cancer	DOID:5585	Ferguson-Smith tumor	4		C0345982				
DOID:4159	skin cancer	DOID:5590	aggressive digital papillary adenocarcinoma	2		C1332224				
DOID:4159	skin cancer	DOID:5591	eccrine papillary adenocarcinoma	4		C1367774				
DOID:4159	skin cancer	DOID:5667	sweat gland carcinoma	2		C1412016				
DOID:4159	skin cancer	DOID:5712	cutaneous liposarcoma	2		C1333175				
DOID:4159	skin cancer	DOID:6367	acral lentiginous melanoma	2		C0279620				
DOID:4159	skin cancer	DOID:6425	eyelid carcinoma	2		C0920196				
DOID:4159	skin cancer	DOID:6446	ceruminous carcinoma	4		C0334353				
DOID:4159	skin cancer	DOID:7039	Borst-Jadassohn intraepidermal carcinoma	2		C0334260				
DOID:4159	skin cancer	DOID:7049	basaloid squamous cell skin carcinoma	3		C1335973				
DOID:4159	skin cancer	DOID:7566	eccrine porocarcinoma	3	D057090	C1266065				
DOID:4159	skin cancer	DOID:7639	malignant granular cell skin tumor	2		C1334575				
DOID:4159	skin cancer	DOID:7643	acantholytic squamous cell skin carcinoma	3		C0345979				
DOID:4159	skin cancer	DOID:7960	malignant spiradenoma	3		C1266063				
DOID:4159	skin cancer	DOID:8122	pseudovascular skin squamous cell carcinoma	3		C1335974				
DOID:4159	skin cancer	DOID:8288	clear cell squamous cell skin carcinoma	3		C0345978				
DOID:4159	skin cancer	DOID:8923	skin melanoma	1		C0151779	172			
DOID:4159	skin cancer	DOID:8923	skin melanoma	1		C0151779	172.9			
DOID:4159	skin cancer	DOID:8923	skin melanoma	1		C0153529	172			
DOID:4159	skin cancer	DOID:8923	skin melanoma	1		C0153529	172.9			
DOID:4159	skin cancer	DOID:8923	skin melanoma	1		C0153535	172			
DOID:4159	skin cancer	DOID:8923	skin melanoma	1		C0153535	172.9			
DOID:4159	skin cancer	DOID:8923	skin melanoma	1		C0153536	172			
DOID:4159	skin cancer	DOID:8923	skin melanoma	1		C0153536	172.9			
DOID:4159	skin cancer	DOID:8923	skin melanoma	1		C0346773	172			
DOID:4159	skin cancer	DOID:8923	skin melanoma	1		C0346773	172.9			
DOID:4159	skin cancer	DOID:8923	skin melanoma	1		C0346782	172			
DOID:4159	skin cancer	DOID:8923	skin melanoma	1		C0346782	172.9			
DOID:4159	skin cancer	DOID:8923	skin melanoma	1		C1112782	172			
DOID:4159	skin cancer	DOID:8923	skin melanoma	1		C1112782	172.9			
DOID:418	systemic scleroderma	DOID:1577	limited scleroderma	1	D045745	C0748540				
DOID:418	systemic scleroderma	DOID:1578	pulmonary systemic sclerosis	1		C0339904	517.2			
DOID:418	systemic scleroderma	DOID:1580	diffuse scleroderma	1	C536175	C1258104				
DOID:418	systemic scleroderma	DOID:1580	diffuse scleroderma	1	D045743	C1258104				
DOID:418	systemic scleroderma	DOID:418	systemic scleroderma	0	D012595	C0036421	710.1		0000717	
DOID:4362	cervical cancer	DOID:0050940	endocervical adenocarcinoma	3						
DOID:4362	cervical cancer	DOID:2892	exocervical carcinoma	2		C1299238				
DOID:4362	cervical cancer	DOID:2893	cervix carcinoma	1	D002583	C0302592				
DOID:4362	cervical cancer	DOID:3701	cervical mucinous adenocarcinoma	3		C1332919				
DOID:4362	cervical cancer	DOID:3702	cervical adenocarcinoma	2		C0279672				
DOID:4362	cervical cancer	DOID:3743	cervical verrucous carcinoma	3		C1516435				
DOID:4362	cervical cancer	DOID:3744	cervical squamous cell carcinoma	2		C0279671				
DOID:4362	cervical cancer	DOID:4111	cervical adenosarcoma	2		C1516426				
DOID:4362	cervical cancer	DOID:4112	cervical carcinosarcoma	1		C1332917				
DOID:4362	cervical cancer	DOID:4112	cervical carcinosarcoma	1		C1516420				
DOID:4362	cervical cancer	DOID:4112	cervical carcinosarcoma	1		C1518168				
DOID:4362	cervical cancer	DOID:4362	cervical cancer	0		C0007847	180			
DOID:4362	cervical cancer	DOID:4362	cervical cancer	0		C0007847	180.9			
DOID:4362	cervical cancer	DOID:4362	cervical cancer	0		C0007873	180			
DOID:4362	cervical cancer	DOID:4362	cervical cancer	0		C0007873	180.9			
DOID:4362	cervical cancer	DOID:4413	cervix melanoma	1		C0877611				
DOID:4362	cervical cancer	DOID:4442	cervical alveolar soft part sarcoma	1		C1516408				
DOID:4362	cervical cancer	DOID:4520	cervical endometrial stromal sarcoma	2		C1516862				
DOID:4362	cervical cancer	DOID:4521	cervix endometrial stromal tumor	1		C1516860				
DOID:4362	cervical cancer	DOID:4867	cervical adenoid cystic carcinoma	2		C1332911				
DOID:4362	cervical cancer	DOID:5190	cervical Wilms' tumor	2		C1516437				
